-0.15,-0.27,9.58
-0.19,-0.27,9.58
-0.15,-0.27,9.58
-0.19,-0.27,9.58
-0.19,-0.31,9.58
-0.19,-0.27,9.58
-0.19,-0.27,9.62
-0.15,-0.27,9.54
-0.19,-0.27,9.58
-0.19,-0.27,9.54
-0.15,-0.27,9.58
-0.19,-0.27,9.58
-0.19,-0.27,9.54
-0.19,-0.31,9.58
-0.23,-0.27,9.58
-0.19,-0.27,9.58
-0.15,-0.27,9.54
-0.15,-0.31,9.58
-0.23,-0.27,9.58
-0.19,-0.23,9.58
-0.15,-0.27,9.54
-0.19,-0.27,9.54
-0.19,-0.23,9.58
-0.19,-0.27,9.54
-0.15,-0.31,9.58
-0.15,-0.27,9.58
-0.15,-0.27,9.54
-0.15,-0.27,9.54
-0.15,-0.27,9.58
-0.15,-0.27,9.58
-0.19,-0.27,9.54
-0.19,-0.27,9.54
-0.15,-0.27,9.58
-0.15,-0.27,9.58
-0.11,-0.23,9.58
-0.15,-0.23,9.54
-0.19,-0.27,9.54
-0.19,-0.27,9.58
-0.19,-0.27,9.54
-0.19,-0.27,9.58
-0.15,-0.27,9.58
-0.19,-0.27,9.58
-0.15,-0.27,9.54
-0.15,-0.23,9.54
-0.19,-0.27,9.54
-0.15,-0.27,9.58
-0.19,-0.27,9.54
-0.19,-0.27,9.58
-0.19,-0.27,9.58
-0.19,-0.27,9.54
-0.19,-0.23,9.58
-0.23,-0.23,9.54
-0.19,-0.23,9.62
-0.19,-0.23,9.54
-0.19,-0.27,9.58
-0.19,-0.27,9.58
-0.19,-0.23,9.54
-0.15,-0.31,9.54
-0.15,-0.27,9.54
-0.19,-0.23,9.54
-0.19,-0.27,9.58
-0.15,-0.27,9.58
-0.19,-0.27,9.58
-0.15,-0.31,9.58
-0.15,-0.27,9.54
-0.19,-0.27,9.54
-0.15,-0.27,9.58
-0.19,-0.27,9.54
-0.19,-0.27,9.54
-0.19,-0.31,9.54
-0.19,-0.27,9.58
-0.15,-0.31,9.54
-0.15,-0.31,9.62
-0.19,-0.27,9.58
-0.15,-0.27,9.58
-0.15,-0.31,9.58
-0.15,-0.27,9.58
-0.15,-0.31,9.62
-0.15,-0.31,9.58
-0.15,-0.27,9.54
-0.19,-0.27,9.58
-0.19,-0.27,9.58
-0.19,-0.27,9.54
-0.19,-0.27,9.62
-0.15,-0.23,9.54
-0.15,-0.27,9.58
-0.15,-0.27,9.54
-0.19,-0.23,9.54
-0.19,-0.27,9.54
-0.19,-0.27,9.54
-0.19,-0.27,9.58
-0.19,-0.27,9.54
-0.19,-0.27,9.58
-0.19,-0.27,9.62
-0.15,-0.27,9.54
-0.23,-0.27,9.58
-0.15,-0.27,9.58
-0.19,-0.27,9.58
-0.23,-0.27,9.58
-0.19,-0.27,9.58
